id,stateabb,ccode,leader,s_date,s_month,start_year,e_month,end_year,birthyear,gender,military_career,start_age,end_age,duration,country,oecd,gdp,eu27,gseven,gtwenty,brics,label,pcgdp
1462,SOL,940,Sikua,20,12,2007,8,2010,1959,Male,0,48,51,3,Solomon Islands,0,1.009636402,0,0,0,0,0,NA
1463,TUV,947,Puapua,17,9,1981,9,1989,1938,Male,0,43,51,8,Tuvalu,0,,0,0,0,0,0,NA
1464,FIJ,950,Rabuka,2,6,1992,5,1999,1948,Male,1,44,51,7,Fiji,0,4.390168667,0,0,0,0,0,2208.959961
1465,HAI,41,Avril,17,9,1988,3,1990,1938,Male,1,50,52,2,Haiti,0,8.463083267,0,0,0,0,0,NA
1466,HON,91,Flores Facusse,27,1,1998,1,2002,1950,Male,0,48,52,4,Honduras,0,22.7178154,0,0,0,0,0,NA
1467,COS,94,Figueres Ferrer,8,11,1953,5,1958,1906,Male,0,47,52,5,Costa Rica,0,51.94388962,0,0,0,0,0,NA
1468,PAR,150,Nicanor Duarte Frutos,15,8,2003,8,2008,1956,Male,0,47,52,5,Paraguay,0,40.09375381,0,0,0,0,0,1377.519897
1469,URU,165,Beltran,7,2,1965,3,1966,1914,Male,0,51,52,1,Uruguay,0,52.29281616,0,0,0,0,0,NA
1470,URU,165,Pacheco Areco,6,12,1967,3,1972,1920,Male,0,47,52,5,Uruguay,0,52.29281616,0,0,0,0,0,NA
1471,NTH,210,Cals,27,4,1965,10,1966,1914,Male,0,51,52,1,Netherlands,1,977.1335449,1,0,0,0,0,NA
1472,FRN,220,Mollet,31,1,1956,6,1957,1905,Male,0,51,52,1,France,1,3003.629395,1,1,1,0,0,NA
1473,GDR,265,Krenz,18,10,1989,12,1989,1937,Male,0,52,52,0,German Democratic Republic,0,,0,0,0,0,0,NA
1474,SLO,317,Meciar,1,1,1993,3,1994,1942,Male,0,51,52,1,Slovakia,1,120.0403519,1,0,0,0,0,NA
1475,KOS,347,Ramush Haradinaj,9,9,2017,2,2020,1968,Male,0,49,52,3,Kosovo,0,,0,0,0,0,0,NA
1476,BUL,355,Lukanov,6,7,1990,12,1990,1938,Male,0,52,52,0,Bulgaria,0,64.9644928,1,0,0,0,0,1062.731567
1477,BUL,355,Kostov,21,5,1997,7,2001,1949,Male,0,48,52,4,Bulgaria,0,64.9644928,1,0,0,0,0,1228.130005
1478,MLD,359,Iurie Leanca,25,4,2013,2,2015,1963,Male,0,50,52,2,Moldova,0,,0,0,0,0,0,NA
1479,LAT,367,Birkavs,3,8,1993,9,1994,1942,Male,0,51,52,1,Latvia,1,33.74955368,1,0,0,0,0,1254.560669
1480,LAT,367,Indulis Emsis,9,3,2004,12,2004,1952,Male,0,52,52,0,Latvia,1,33.74955368,1,0,0,0,0,NA
1481,SWD,380,Falldin,4,10,1976,10,1978,1926,Male,0,50,52,2,Sweden,1,604.5716553,1,0,0,0,0,10439.04395
1482,DEN,390,Hedtoft,30,9,1953,1,1955,1903,Male,0,50,52,2,Denmark,1,376.5455627,1,0,0,0,0,NA
1483,DEN,390,Kampmann,19,2,1960,9,1962,1910,Male,0,50,52,2,Denmark,1,376.5455627,1,0,0,0,0,NA
1484,GAM,420,Jammeh,22,7,1994,1,2017,1965,Male,1,29,52,23,Gambia,0,1.304286599,0,0,0,0,0,NA
1485,NIG,475,Babangida,27,8,1985,8,1993,1941,Male,1,44,52,8,Nigeria,0,488.3838806,0,0,0,0,0,NA
1486,DRC,490,Kasavubu,20,9,1960,11,1965,1913,Male,0,47,52,5,Democratic Republic of the Congo,0,38.80064392,0,0,0,0,0,NA
1487,BUI,516,Ndayizeye,30,4,2003,8,2005,1953,Male,0,50,52,2,Burundi,0,2.402444363,0,0,0,0,0,NA
1488,MOR,600,Mohammed V,2,3,1956,2,1961,1909,Male,0,47,52,5,Morocco,0,131.0975647,0,0,0,0,0,NA
1489,SUD,625,Abdul Rahman Swaredahab,6,4,1985,5,1986,1934,Male,1,51,52,1,Sudan,0,80.78089905,0,0,0,0,0,NA
1490,KYR,703,Sadyr Japarov,16,10,2020,11,2020,1968,Male,0,52,52,0,Kyrgyzstan,0,7.344575405,0,0,0,0,0,1147.807007
1491,BHU,760,Lyonpo Khandu Wangchuk,8,8,2001,8,2002,1950,Male,0,51,52,1,Bhutan,0,2.671625137,0,0,0,0,0,NA
1492,BHU,760,Lyonpo Kinzang Dorji,14,8,2002,8,2003,1951,Male,0,51,52,1,Bhutan,0,2.671625137,0,0,0,0,0,NA
1493,BHU,760,Lyonpo Jigme Thinley,30,8,2003,8,2004,1952,Male,0,51,52,1,Bhutan,0,2.671625137,0,0,0,0,0,NA
1494,MAD,781,Nasir,26,7,1965,11,1978,1926,Male,0,39,52,13,Maldives,0,4.582946777,0,0,0,0,0,NA
1495,NEP,790,Mahendra,14,3,1955,1,1972,1920,Male,0,35,52,17,Nepal,0,25.46749687,0,0,0,0,0,NA
1496,RVN,817,Van Thieu,14,6,1965,4,1975,1923,Male,1,42,52,10,Republic of Vietnam,0,,0,0,0,0,0,NA
1497,SOL,940,Sogavare,4,5,2006,12,2007,1955,Male,0,51,52,1,Solomon Islands,0,1.009636402,0,0,0,0,0,NA
1498,TUV,947,Toafa,27,8,2004,8,2006,1954,Male,0,50,52,2,Tuvalu,0,,0,0,0,0,0,NA
1499,PAL,986,Remeliik,1,1,1981,6,1985,1933,Male,0,48,52,4,Palau,0,,0,0,0,0,0,NA
1500,PAL,986,Salii,6,9,1985,8,1988,1936,Male,0,49,52,3,Palau,0,,0,0,0,0,0,NA
1501,GRN,55,Brizan,1,2,1995,6,1995,1942,Male,0,53,53,0,Grenada,0,1.093768597,0,0,0,0,0,NA
1502,SLU,56,King,1,5,2007,11,2011,1958,Male,0,49,53,4,St. Lucia,0,,0,0,0,0,0,NA
1503,GUA,90,Alfonso Portillo Cabrera,15,1,2000,1,2004,1951,Male,0,49,53,4,Guatemala,0,57.92138672,0,0,0,0,0,NA
1504,NTH,210,Biesheuvel,6,7,1971,5,1973,1920,Male,0,51,53,2,Netherlands,1,977.1335449,1,0,0,0,0,NA
1505,CZR,316,Spidla,12,7,2002,7,2004,1951,Male,0,51,53,2,Czech Republic,1,259.4513855,1,0,0,0,0,8028.360352
1506,CZR,316,Topolanek,4,9,2006,5,2009,1956,Male,0,50,53,3,Czech Republic,1,259.4513855,1,0,0,0,0,15206.39941
1507,BOS,346,Sulejman Tihic,28,2,2004,10,2004,1951,Male,0,53,53,0,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1508,BUL,355,Marin Raikov,13,3,2013,5,2013,1960,Male,0,53,53,0,Bulgaria,0,64.9644928,1,0,0,0,0,7667.589844
1509,MLD,359,Pavel Filip,20,1,2016,6,2019,1966,Male,0,50,53,3,Moldova,0,,0,0,0,0,0,2273.159912
1510,MLD,359,Pavel Filip,9,6,2019,6,2019,1966,Male,0,53,53,0,Moldova,0,,0,0,0,0,0,3300.089844
1511,ROM,360,Vacariou,4,11,1992,12,1996,1943,Male,0,49,53,4,Romania,0,239.9590149,1,0,0,0,0,847.6799927
1512,ROM,360,Antonescu,10,7,2012,8,2012,1959,Male,0,53,53,0,Romania,0,239.9590149,1,0,0,0,0,8518.919922
1513,GRG,372,Gamsakhurdia,12,4,1991,1,1992,1939,Male,0,52,53,1,Georgia,0,17.98207855,0,0,0,0,0,NA
1514,ICE,395,Benediktsson,8,9,1961,12,1961,1908,Male,0,53,53,0,Iceland,1,18.72134399,0,0,0,0,0,NA
1515,ICE,395,Hallgrimsson,29,8,1974,8,1978,1925,Male,0,49,53,4,Iceland,1,18.72134399,0,0,0,0,0,NA
1516,MAA,435,Ould Abdel Aziz,6,8,2008,4,2009,1956,Male,1,52,53,1,Mauritania,0,6.5557127,0,0,0,0,0,NA
1517,NIR,436,Seibou,10,11,1987,4,1993,1940,Male,1,47,53,6,Niger,0,10.03664684,0,0,0,0,0,NA
1518,TOG,461,Dadjo,13,1,1967,4,1967,1914,Male,1,53,53,0,Togo,0,5.876237392,0,0,0,0,0,NA
1519,MZM,541,Machel,25,6,1975,10,1986,1933,Male,0,42,53,11,Mozambique,0,16.94783401,0,0,0,0,0,NA
1520,LES,570,Lekhanya,24,1,1986,5,1991,1938,Male,1,48,53,5,Lesotho,0,3.017470837,0,0,0,0,0,NA
1521,MAS,590,Ramgoolam N.,22,12,1995,9,2000,1947,Male,0,48,53,5,Mauritius,0,14.41561794,0,0,0,0,0,3902.219971
1522,BHU,760,Lyonpo Yeshey Zimba,18,8,2004,9,2005,1952,Male,0,52,53,1,Bhutan,0,2.671625137,0,0,0,0,0,NA
1523,BHU,760,Lyonpo Sangay Ngedup,5,9,2005,9,2006,1953,Male,0,52,53,1,Bhutan,0,2.671625137,0,0,0,0,0,NA
1524,BHU,760,Tobgay,27,7,2013,8,2018,1965,Male,0,48,53,5,Bhutan,0,2.671625137,0,0,0,0,0,2451.850098
1525,CAM,811,Ranariddh,21,9,1993,7,1997,1944,Male,1,49,53,4,Cambodia,0,22.30681038,0,0,0,0,0,NA
1526,AUL,900,Fraser,11,11,1975,3,1983,1930,Male,0,45,53,8,Australia,1,1542.391357,0,0,1,0,0,7537.725586
1527,AUL,900,Rudd,3,12,2007,6,2010,1957,Male,0,50,53,3,Australia,1,1542.391357,0,0,1,0,0,45105.29297
1528,NEW,920,Holyoake,20,9,1957,12,1957,1904,Male,0,53,53,0,New Zealand,1,195.0801849,0,0,0,0,0,NA
1529,TUV,947,Lauti,1,10,1978,9,1981,1928,Male,0,50,53,3,Tuvalu,0,,0,0,0,0,0,NA
1530,FIJ,950,Bavadra,13,4,1987,5,1987,1934,Male,0,53,53,0,Fiji,0,4.390168667,0,0,0,0,0,1776.900024
1531,NAU,970,Clodumar,12,2,1997,6,1998,1945,Male,0,52,53,1,Nauru,0,NA,0,0,0,0,0,NA
1532,NAU,970,Dowiyogo,18,6,1998,4,1999,1946,Male,0,52,53,1,Nauru,0,NA,0,0,0,0,0,NA
1533,NAU,970,Rene Harris,27,4,1999,4,2000,1947,Male,0,52,53,1,Nauru,0,NA,0,0,0,0,0,NA
1534,PAL,986,Tommy Remengesau,1,1,2001,1,2009,1956,Male,0,45,53,8,Palau,0,,0,0,0,0,0,NA
1535,BAR,53,Adams,8,10,1976,3,1985,1931,Male,0,45,54,9,Barbados,0,4.754680157,0,0,0,0,0,NA
1536,SLU,56,Compton,22,2,1979,7,1979,1925,Male,0,54,54,0,St. Lucia,0,,0,0,0,0,0,NA
1537,GUA,90,Leon Carpio,1,6,1993,1,1996,1942,Male,0,51,54,3,Guatemala,0,57.92138672,0,0,0,0,0,NA
1538,GUA,90,Arzu Yrigoyen,14,1,1996,1,2000,1946,Male,0,50,54,4,Guatemala,0,57.92138672,0,0,0,0,0,1335.420044
1539,HON,91,Villeda Morales,21,12,1957,10,1963,1909,Male,0,48,54,6,Honduras,0,22.7178154,0,0,0,0,0,NA
1540,HON,91,Lopez Arellano,4,12,1972,4,1975,1921,Male,1,51,54,3,Honduras,0,22.7178154,0,0,0,0,0,NA
1541,COS,94,Trejos,8,5,1966,5,1970,1916,Male,0,50,54,4,Costa Rica,0,51.94388962,0,0,0,0,0,NA
1542,URU,165,Batlle Berres,1,8,1947,3,1951,1897,Male,0,50,54,4,Uruguay,0,52.29281616,0,0,0,0,0,NA
1543,URU,165,Nardone,1,3,1960,3,1961,1907,Male,0,53,54,1,Uruguay,0,52.29281616,0,0,0,0,0,NA
1544,URU,165,Sanguinetti,1,3,1985,3,1990,1936,Male,0,49,54,5,Uruguay,0,52.29281616,0,0,0,0,0,NA
1545,URU,165,Lacalle de Herrera,1,3,1990,3,1995,1941,Male,0,49,54,5,Uruguay,0,52.29281616,0,0,0,0,0,NA
1546,UKG,200,Wilson,16,10,1964,6,1970,1916,Male,0,48,54,6,United Kingdom,1,2935.5979,0,1,1,0,0,NA
1547,UKG,200,Major,28,11,1990,5,1997,1943,Male,0,47,54,7,United Kingdom,1,2935.5979,0,1,1,0,0,NA
1548,UKG,200,Blair,2,5,1997,6,2007,1953,Male,0,44,54,10,United Kingdom,1,2935.5979,0,1,1,0,0,26647.95117
1549,NTH,210,Jan Peter Balkenende,22,7,2002,10,2010,1956,Male,0,46,54,8,Netherlands,1,977.1335449,1,0,0,0,0,29401.97852
1550,SPN,230,Gonzalez Marquez,2,12,1982,5,1996,1942,Male,0,40,54,14,Spain,1,1613.686157,1,0,0,0,0,5158.759766
1551,CZR,316,Paroubek,25,4,2005,9,2006,1952,Male,0,53,54,1,Czech Republic,1,259.4513855,1,0,0,0,0,NA
1552,CZR,316,Rusnok,10,7,2013,1,2014,1960,Male,0,53,54,1,Czech Republic,1,259.4513855,1,0,0,0,0,19912.50977
1553,SLO,317,Fico,4,4,2012,3,2018,1964,Male,0,48,54,6,Slovakia,1,120.0403519,1,0,0,0,0,17295.00977
1554,BUL,355,Mladenov,10,11,1989,7,1990,1936,Male,0,53,54,1,Bulgaria,0,64.9644928,1,0,0,0,0,NA
1555,BUL,355,Boyko Borisov,27,7,2009,3,2013,1959,Male,0,50,54,4,Bulgaria,0,64.9644928,1,0,0,0,0,6859.680176
1556,BUL,355,Plamen Oresharski,29,5,2013,8,2014,1960,Male,0,53,54,1,Bulgaria,0,64.9644928,1,0,0,0,0,7667.589844
1557,ROM,360,A. Nastase,28,12,2000,12,2004,1950,Male,0,50,54,4,Romania,0,239.9590149,1,0,0,0,0,1661.709961
1558,DEN,390,Hansen,1,2,1955,2,1960,1906,Male,0,49,54,5,Denmark,1,376.5455627,1,0,0,0,0,NA
1559,DEN,390,Krag,3,9,1962,2,1968,1914,Male,0,48,54,6,Denmark,1,376.5455627,1,0,0,0,0,NA
1560,MAA,435,Ould Daddah,28,11,1960,7,1978,1924,Male,0,36,54,18,Mauritania,0,6.5557127,0,0,0,0,0,NA
1561,MAA,435,Ould Mohamed Vall,3,8,2005,4,2007,1953,Male,0.5,52,54,2,Mauritania,0,6.5557127,0,0,0,0,0,NA
1562,TOG,461,Grunitzky,16,1,1963,1,1967,1913,Male,0,50,54,4,Togo,0,5.876237392,0,0,0,0,0,NA
1563,NIG,475,Balewa,1,10,1960,1,1966,1912,Male,0,48,54,6,Nigeria,0,488.3838806,0,0,0,0,0,NA
1564,BUI,516,Mwambutsa,1,7,1962,7,1966,1912,Male,0,50,54,4,Burundi,0,2.402444363,0,0,0,0,0,NA
1565,BUI,516,Buyoya,25,7,1996,4,2003,1949,Male,1,47,54,7,Burundi,0,2.402444363,0,0,0,0,0,NA
1566,BUI,516,Nyabenda,9,6,2020,6,2020,1966,Male,0,54,54,0,Burundi,0,2.402444363,0,0,0,0,0,263.6740112
1567,ZIM,552,Muzorewa,29,5,1979,12,1979,1925,Male,0,54,54,0,Zimbabwe,0,NA,0,0,0,0,0,890.1970825
1568,ALG,615,Bitat,27,12,1978,2,1979,1925,Male,0,53,54,1,Algeria,0,209.8083954,0,0,0,0,0,NA
1569,LEB,660,Aoun,23,9,1988,11,1989,1935,Male,0,53,54,1,Lebanon,0,44.24468231,0,0,0,0,0,NA
1570,KUW,690,Saddam Hussein,2,8,1990,4,1991,1937,Male,0,53,54,1,Kuwait,0,146.2772827,0,0,0,0,0,8588.150391
1571,MON,712,Elbegdorj,18,6,2009,7,2017,1963,Male,0,46,54,8,Mongolia,0,14.70799732,0,0,0,0,0,1958.366089
1572,CAM,811,Pol Pot,11,4,1975,1,1979,1925,Male,0,50,54,4,Cambodia,0,22.30681038,0,0,0,0,0,NA
1573,MAL,820,Razak,22,9,1970,1,1976,1922,Male,0,48,54,6,Malaysia,0,415.6699524,0,0,0,0,0,NA
1574,VAN,935,Korman,16,12,1991,12,1995,1941,Male,0,50,54,4,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1575,VAN,935,Vohor,27,11,2009,12,2009,1955,Male,0,54,54,0,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1576,VAN,935,Kilman,2,12,2010,4,2011,1957,Male,0,53,54,1,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1577,VAN,935,Kilman,13,5,2011,6,2011,1957,Male,0,54,54,0,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1578,SOL,940,Mamaloni,31,10,1994,8,1997,1943,Male,0,51,54,3,Solomon Islands,0,1.009636402,0,0,0,0,0,NA
1579,NAU,970,DeRoburt,31,1,1968,12,1976,1922,Male,0,46,54,8,Nauru,0,NA,0,0,0,0,0,NA
1580,NAU,970,Adeang,26,11,1996,12,1996,1942,Male,0,54,54,0,Nauru,0,NA,0,0,0,0,0,NA
1581,BHM,31,Ingraham,21,8,1992,5,2002,1947,Male,0,45,55,10,Bahamas,0,11.17183781,0,0,0,0,0,NA
1582,HAI,41,Martelly,14,5,2011,2,2016,1961,Male,0,50,55,5,Haiti,0,8.463083267,0,0,0,0,0,NA
1583,BAR,53,St. John,11,3,1985,5,1986,1931,Male,0,54,55,1,Barbados,0,4.754680157,0,0,0,0,0,NA
1584,SLU,56,Anthony,24,5,1997,12,2006,1951,Male,0,46,55,9,St. Lucia,0,,0,0,0,0,0,NA
1585,GUA,90,Mendez Montenegro,1,7,1966,7,1970,1915,Male,0,51,55,4,Guatemala,0,57.92138672,0,0,0,0,0,NA
1586,SAL,92,Sanchez Hernandez,1,7,1967,7,1972,1917,Male,1,50,55,5,El Salvador,0,23.67197609,0,0,0,0,0,NA
1587,SAL,92,Romero Mena,1,7,1977,10,1979,1924,Male,1,53,55,2,El Salvador,0,23.67197609,0,0,0,0,0,723.2200317
1588,SAL,92,Funes,1,6,2009,6,2014,1959,Male,0,50,55,5,El Salvador,0,23.67197609,0,0,0,0,0,2860.539795
1589,NTH,210,Lubbers,4,11,1982,8,1994,1939,Male,0,43,55,12,Netherlands,1,977.1335449,1,0,0,0,0,11012.58984
1590,FRN,220,Giscard D'Estaing,27,5,1974,5,1981,1926,Male,0,48,55,7,France,1,3003.629395,1,1,1,0,0,NA
1591,CRO,344,Tomcic,2,2,2000,2,2000,1945,Male,0,55,55,0,Croatia,0,68.37542725,1,0,0,0,0,NA
1592,BOS,346,Sulejman Tihic,28,2,2006,11,2006,1951,Male,0,55,55,0,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1593,DEN,390,Rasmussen,28,6,2015,6,2019,1964,Male,0,51,55,4,Denmark,1,376.5455627,1,0,0,0,0,53478.5
1594,ICE,395,Sigurdur Ingi Jóhannsson,7,4,2016,1,2017,1962,Male,0,54,55,1,Iceland,1,18.72134399,0,0,0,0,0,NA
1595,EQG,411,Macias Nguema,12,10,1968,8,1979,1924,Male,0,44,55,11,Equatorial Guinea,0,12.81890774,0,0,0,0,0,NA
1596,SIE,451,Momoh,28,11,1985,4,1992,1937,Male,0,48,55,7,Sierra Leone,0,4.002621174,0,0,0,0,0,460.7179871
1597,NIG,475,Abacha,17,11,1993,6,1998,1943,Male,1,50,55,5,Nigeria,0,488.3838806,0,0,0,0,0,647.9329224
1598,SUD,625,Nimeiri,25,5,1969,4,1985,1930,Male,1,39,55,16,Sudan,0,80.78089905,0,0,0,0,0,NA
1599,MON,712,Ochirbat,12,3,1990,6,1997,1942,Male,0,48,55,7,Mongolia,0,14.70799732,0,0,0,0,0,1506.23999
1600,MON,712,Bagabandi,20,6,1997,6,2005,1950,Male,0,47,55,8,Mongolia,0,14.70799732,0,0,0,0,0,598.3980103
1601,BHU,760,Tschering Wangchuk,9,8,2018,11,2018,1963,Male,1,55,55,0,Bhutan,0,2.671625137,0,0,0,0,0,3160.060059
1602,BNG,771,Sheikh Mujib Rahman,13,1,1972,8,1975,1920,Male,0,52,55,3,Bangladesh,0,220.5692444,0,0,0,0,0,NA
1603,MYA,775,U Nu,4,4,1960,3,1962,1907,Male,0,53,55,2,Myanmar,0,80.565979,0,0,0,0,0,NA
1604,NEP,790,Prachanda,18,8,2008,5,2009,1954,Male,0,54,55,1,Nepal,0,25.46749687,0,0,0,0,0,470.4519653
1605,THI,800,Sarit,20,10,1958,12,1963,1908,Male,1,50,55,5,Thailand,0,471.7194214,0,0,0,0,0,NA
1606,PHI,840,Macapagal,14,11,1961,12,1965,1910,Male,0,51,55,4,Philippines,0,362.1260376,0,0,0,0,0,NA
1607,NEW,920,John Key,19,11,2008,12,2016,1961,Male,0,47,55,8,New Zealand,1,195.0801849,0,0,0,0,0,31663.79883
1608,VAN,935,Korman,23,2,1996,9,1996,1941,Male,0,55,55,0,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1609,VAN,935,Natapei,22,9,2008,11,2009,1954,Male,0,54,55,1,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1610,TUV,947,Ielemia,14,8,2006,9,2010,1955,Male,0,51,55,4,Tuvalu,0,,0,0,0,0,0,NA
1611,NAU,970,Kun,19,12,1996,2,1997,1942,Male,0,54,55,1,Nauru,0,NA,0,0,0,0,0,NA
1612,NAU,970,Dowiyogo,20,4,2000,3,2001,1946,Male,0,54,55,1,Nauru,0,NA,0,0,0,0,0,NA
1613,NAU,970,Scotty,29,5,2003,8,2003,1948,Male,0,55,55,0,Nauru,0,NA,0,0,0,0,0,NA
1614,MSI,983,Lemari,20,12,1996,1,1997,1942,Male,0,54,55,1,Marshall Islands,0,,0,0,0,0,0,NA
1615,HAI,41,Namphy,7,2,1986,2,1988,1932,Male,1,54,56,2,Haiti,0,8.463083267,0,0,0,0,0,304.3872681
1616,HAI,41,Namphy,20,6,1988,9,1988,1932,Male,1,56,56,0,Haiti,0,8.463083267,0,0,0,0,0,NA
1617,BAR,53,Barrow,18,11,1966,9,1976,1920,Male,0,46,56,10,Barbados,0,4.754680157,0,0,0,0,0,NA
1618,GUA,90,Arana Osorio,1,7,1970,7,1974,1918,Male,1,52,56,4,Guatemala,0,57.92138672,0,0,0,0,0,NA
1619,GUA,90,Mejia Victores,8,8,1983,1,1986,1930,Male,1,53,56,3,Guatemala,0,57.92138672,0,0,0,0,0,NA
1620,COS,94,Carazo Odio,8,5,1978,5,1982,1926,Male,0,52,56,4,Costa Rica,0,51.94388962,0,0,0,0,0,1742.305054
1621,PAR,150,Cubas Grau,15,8,1998,3,1999,1943,Male,0,55,56,1,Paraguay,0,40.09375381,0,0,0,0,0,1824.650024
1622,PAR,150,Gonzalez Macchi,28,3,1999,8,2003,1947,Male,0,52,56,4,Paraguay,0,40.09375381,0,0,0,0,0,NA
1623,URU,165,Zubiria,1,3,1956,3,1957,1901,Male,0,55,56,1,Uruguay,0,52.29281616,0,0,0,0,0,NA
1624,URU,165,Fisher,1,3,1958,3,1959,1903,Male,0,55,56,1,Uruguay,0,52.29281616,0,0,0,0,0,NA
1625,IRE,205,Lynch,10,11,1966,3,1973,1917,Male,0,49,56,7,Ireland,1,401.359314,1,0,0,0,0,NA
1626,IRE,205,Haughey,11,12,1979,6,1981,1925,Male,0,54,56,2,Ireland,1,401.359314,1,0,0,0,0,NA
1627,IRE,205,Fitzgerald,30,6,1981,3,1982,1926,Male,0,55,56,1,Ireland,1,401.359314,1,0,0,0,0,5884.349609
1628,NTH,210,De Jong,3,4,1967,4,1971,1915,Male,1,52,56,4,Netherlands,1,977.1335449,1,0,0,0,0,NA
1629,SPN,230,Calvo-Sotelo,25,2,1981,12,1982,1926,Male,0,55,56,1,Spain,1,1613.686157,1,0,0,0,0,NA
1630,SLO,317,Meciar,13,12,1994,10,1998,1942,Male,0,52,56,4,Slovakia,1,120.0403519,1,0,0,0,0,2938.630127
1631,CRO,344,Sanader,23,12,2003,7,2009,1953,Male,0,50,56,6,Croatia,0,68.37542725,1,0,0,0,0,8051.030273
1632,BOS,346,Belkic,14,2,2002,10,2002,1946,Male,0,56,56,0,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1633,BOS,346,Miro Jovic,28,6,2005,2,2006,1950,Male,0,55,56,1,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1634,BOS,346,Izetbegovic,10,3,2012,11,2012,1956,Male,0,56,56,0,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1635,BOS,346,Komisic ,20,7,2019,3,2020,1964,Male,1,55,56,1,Bosnia and Herzegovina,0,21.42071915,0,0,0,0,0,NA
1636,BUL,355,Chervenkov,1,2,1950,4,1956,1900,Male,0,50,56,6,Bulgaria,0,64.9644928,1,0,0,0,0,NA
1637,ROM,360,Traian Basescu,29,12,2004,4,2007,1951,Male,0,53,56,3,Romania,0,239.9590149,1,0,0,0,0,3483.72998
1638,SWD,380,Falldin,9,10,1979,10,1982,1926,Male,0,53,56,3,Sweden,1,604.5716553,1,0,0,0,0,14289.60645
1639,DEN,390,Fogh Rasmussen,27,11,2001,4,2009,1953,Male,0,48,56,8,Denmark,1,376.5455627,1,0,0,0,0,30806.60938
1640,ICE,395,Hafstein,10,7,1970,7,1971,1915,Male,0,55,56,1,Iceland,1,18.72134399,0,0,0,0,0,NA
1641,ICE,395,Groendal,15,10,1979,2,1980,1924,Male,0,55,56,1,Iceland,1,18.72134399,0,0,0,0,0,NA
1642,ICE,395,Oddsson,30,4,1991,9,2004,1948,Male,0,43,56,13,Iceland,1,18.72134399,0,0,0,0,0,NA
1643,CAP,402,Neves,1,2,2001,4,2016,1960,Male,0,41,56,15,Cape Verde,0,,0,0,0,0,0,NA
1644,NIR,436,Kountche,17,4,1974,11,1987,1931,Male,1,43,56,13,Niger,0,10.03664684,0,0,0,0,0,NA
1645,BUI,516,Nkurunziza,26,8,2005,6,2020,1964,Male,0,41,56,15,Burundi,0,2.402444363,0,0,0,0,0,NA
1646,MAG,580,Gilles Andriamahazo,11,2,1975,6,1975,1919,Male,1,56,56,0,Madagascar,0,12.32252979,0,0,0,0,0,NA
1647,SUD,625,Al-Azhari,1,1,1956,7,1956,1900,Male,0,56,56,0,Sudan,0,80.78089905,0,0,0,0,0,NA
1648,NEP,790,Sher Bahdur Deuba,26,7,2001,10,2002,1946,Male,0,55,56,1,Nepal,0,25.46749687,0,0,0,0,0,NA
1649,RVN,817,Quat,20,2,1965,6,1965,1909,Male,0,56,56,0,Republic of Vietnam,0,,0,0,0,0,0,NA
1650,PHI,840,Benigno Aquino III,30,6,2010,6,2016,1960,Male,0,50,56,6,Philippines,0,362.1260376,0,0,0,0,0,2155.409912
1651,AUL,900,Rudd,27,6,2013,9,2013,1957,Male,0,56,56,0,Australia,1,1542.391357,0,0,1,0,0,65171.23047
1652,NEW,920,Bill English,12,12,2016,10,2017,1961,Male,0,55,56,1,New Zealand,1,195.0801849,0,0,0,0,0,NA
1653,VAN,935,Kalpokas,30,3,1998,11,1999,1943,Male,0,55,56,1,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1654,VAN,935,Natapei,5,12,2009,12,2010,1954,Male,0,55,56,1,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1655,VAN,935,Vohor,24,4,2011,5,2011,1955,Male,0,56,56,0,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1656,VAN,935,Kilman,26,6,2011,3,2013,1957,Male,0,54,56,2,Vanuatu,0,0.887696147,0,0,0,0,0,NA
1657,SOL,940,Kemakeza,17,12,2001,4,2006,1950,Male,0.5,51,56,5,Solomon Islands,0,1.009636402,0,0,0,0,0,NA
1658,TUV,947,Toafa,29,9,2010,12,2010,1954,Male,0,56,56,0,Tuvalu,0,,0,0,0,0,0,NA
1659,NAU,970,Rene Harris,30,3,2001,1,2003,1947,Male,0,54,56,2,Nauru,0,NA,0,0,0,0,0,NA
1660,HAI,41,Pierre-Louis,12,12,1956,2,1957,1900,Male,0,56,57,1,Haiti,0,8.463083267,0,0,0,0,0,NA
1661,BAR,53,Sandiford,1,6,1987,9,1994,1937,Male,0,50,57,7,Barbados,0,4.754680157,0,0,0,0,0,NA
